ID,英文名稱,中文名稱,圖片,中國大陸譯名,類別,更新日期
2907334,confirming order,確認書,,保付书,國際企業組,2017-03-23
2907336,consignment,寄售,,,國際企業組,2017-03-23
2907337,consignment business,寄售業務,,寄售业,國際企業組,2017-03-23
2907338,consignment invoice,寄售發票,,托售发票,國際企業組,2017-03-23
2907339,consolidated balance sheet,合併資產負債表,,合并资产负债表,國際企業組,2017-03-23
2907340,Consolidated Bond,統一公債,,统一公债,國際企業組,2017-03-23
2907341,Consolidated Stock,統一公債,,统一公债,國際企業組,2017-03-23
2907342,consortium bank,銀行團,,国际财团银行,國際企業組,2017-03-23
2907343,constructive total loss,推定全損,,推定全损,國際企業組,2017-03-23
2907344,consumer credit,消費者貸款,,消费信贷,國際企業組,2017-03-23
2907345,consumer loan,消費貸款；消費者貸款,,消费贷款,國際企業組,2017-03-23
2907346,contango rate,期貨溢價率,,升水率,國際企業組,2017-03-23
2907347,continental depositary receipt,歐陸定存單,,欧洲大陆收据存单,國際企業組,2017-03-23
2907348,contraband goods,違禁品,,,國際企業組,2017-03-23
2907349,contract bond,履約保證金,,履约保证金,國際企業組,2017-03-23
2907350,control of export quantum,出口數量管制,,出口数量管制,國際企業組,2017-03-23
2907351,control of foreign exchange,外匯管制,,外汇管制,國際企業組,2017-03-23
2907352,controlling company,控股公司,,控股公司,國際企業組,2017-03-23
2907353,conventional duty,協定關稅,,协定关税,國際企業組,2017-03-23
2907354,conventional tariff system,協定稅則制,,协定税则制,國際企業組,2017-03-23
2907355,conversion at parity {=conversion at par},平價兌換,,兑换平价,國際企業組,2017-03-23
2907356,conversion price,轉換價格,,兑换价格,國際企業組,2017-03-23
2907357,convertible bond,可轉換債券；可轉換公司債,,可转换债券,國際企業組,2017-03-23
2907359,convertible currency,可兌換貨幣,,可自由兑换通货,國際企業組,2017-03-23
2907361,Coordinating Committee for Export Controls {=COCOM},出口管制統籌委員會,,出口管制统筹委员会,國際企業組,2017-03-23
2907362,Coordinating Committee for Export Controls {=COCOM},出口管制協調委員會,,出口管制统筹委员会,國際企業組,2017-03-23
2907363,corporate bond,公司債,,公司债券,國際企業組,2017-03-23
2907364,correspondent bank,通匯銀行,,,國際企業組,2017-03-23
2907365,correspondent bank,通匯銀行,,代理银行,國際企業組,2017-03-23
2907366,"cost, insurance ＆ freight {=C.I.F}",到岸價格,,到岸价格,國際企業組,2017-03-23
2907367,"cost, insurance, freight net",成本、保費加運費淨價,,到岸价格净价,國際企業組,2017-03-23
2907368,Council for Mutual Economic Aid {=CMEA},經濟互助委員會,,经济互助委员会,國際企業組,2017-03-23
2907369,Council for Mutual Economic Aid {=CMEA},經濟互助理事會,,经济互助委员会,國際企業組,2017-03-23
2907370,counter letter of credit,對開信用狀,,对开信用证,國際企業組,2017-03-23
2907371,counter offer,還價,,还盘,國際企業組,2017-03-23
2907372,counter trade,相對貿易,,对销贸易,國際企業組,2017-03-23
2907373,counterpart fund,相對基金,,对等基金,國際企業組,2017-03-23
2907374,countervailing credit,轉開信用狀,,对销信用证,國際企業組,2017-03-23
2907375,countervailing duty,平衡稅,,反补贴税；抵销关税,國際企業組,2017-03-23
2907376,countervailing subsidy,平衡補貼,,反倾销补贴,國際企業組,2017-03-23
2907377,country of origin mark,原產國標誌,,原产国标志,國際企業組,2017-03-23
2907378,country quota,國家配額,,国别配额,國際企業組,2017-03-23
2907379,coupon,息票；折價券,,息票,國際企業組,2020-03-24
2907381,coupon payable,應付息票,,应付[债券]息票,國際企業組,2017-03-23
2907383,covered interest arbitrage,無風險套利,,套利交易,國際企業組,2017-03-23
2907384,crawling peg,爬行釘住匯率,,蠕动钉住汇率,國際企業組,2017-03-23
2907385,credit bank,信貸銀行,,信贷银行,國際企業組,2017-03-23
2907386,credit bill,收帳匯票,,信用汇票,國際企業組,2017-03-23
2907387,credit insurance,信用保險,,信用保险,國際企業組,2017-03-23
2907388,credit rating agency,信用評比機構,,信用评级机构,國際企業組,2017-03-23
2907389,credit risk,信用風險,,信用风险,國際企業組,2017-03-23
2907390,credit squeeze,銀根緊繃,,信贷紧缩,國際企業組,2017-03-23
2907391,cross hedging,交叉避險,,交叉套期保值,國際企業組,2017-03-23
2907392,cross offer,交叉報價,,交叉发盘,國際企業組,2017-03-23
2907393,cross rate of exchange,交叉匯率,,交叉汇率,國際企業組,2017-03-23
2907394,cross trade,多角貿易,,套购套售交易,國際企業組,2017-03-23
2907395,currency appreciation,貨幣升值,,货币升值,國際企業組,2017-03-23
2907396,currency arbitrage,套匯,,套汇,國際企業組,2017-03-23
2907397,currency bond,貨幣債券,,货币债券通货债券,國際企業組,2017-03-23
2907398,currency convertibility,貨幣可兌換性,,货币的可兑换性,國際企業組,2017-03-23
2907399,currency depreciation,貨幣貶值,,货币贬值,國際企業組,2017-03-23
2907401,currency indebtedness,貨幣債務,,货币债务,國際企業組,2017-03-23
2907402,currency of settlement,清算通貨,,结算货币,國際企業組,2017-03-23
2907404,currency risk,通貨風險,,货币风险,國際企業組,2017-03-23
2907406,currency speculation,貨幣投機,,货币投机,國際企業組,2017-03-23
2907407,currency system,貨幣制度,,货币制度,國際企業組,2017-03-23
2907408,current account,經常帳,,经常账户赤字,國際企業組,2017-03-23
2907409,current capital,流動資本,,流动资本,國際企業組,2017-03-23
2907410,current debt,流動負債,,短期债务,國際企業組,2017-03-23
2907411,current rate of exchange,當日匯率,,当日汇率,國際企業組,2017-03-23
2907412,custom [house] broker,報關行,,报关行,國際企業組,2017-03-23
2907413,customary practice in international trade,國際貿易慣例,,国际贸易惯例,國際企業組,2017-03-23
2907414,customary price,習慣價格,,[国际贸易中的]惯例价格,國際企業組,2017-03-23
2907415,customs agency,報關代理人,,报关代理行,國際企業組,2017-03-23
2907416,customs barrier,關稅壁壘,,关税壁垒,國際企業組,2017-03-23
2907417,customs clearance fee,報關費,,结关费,國際企業組,2017-03-23
2907418,customs clearing charge,報關費,,报关费,國際企業組,2017-03-23
2907419,customs clearing procedure for export,出口報關手續,,出口报关手续,國際企業組,2017-03-23
2907420,Customs Cooperation Council {=CCC},關稅合作理事會,,关税合作理事会,國際企業組,2017-03-23
2907421,Customs Cooperation Council {=CCC},關稅合作理事會,,关税合作理事会,國際企業組,2017-03-23
2907422,customs debenture,海關退稅證明書,,报关退税凭单,國際企業組,2017-03-23
2907423,customs declaration,報關單,,报关单,國際企業組,2017-03-23
2907424,customs drawback,海關退稅,,海关退税,國際企業組,2017-03-23
2907425,customs duty,關稅,,关税,國際企業組,2017-03-23
2907426,customs fee and charge,海關稅費,,关税费用,國際企業組,2017-03-23
2907427,customs free depot,海關免稅倉庫,,海关免税仓库,國際企業組,2017-03-23
2907428,customs free industrial zone,免稅工業園區,,免税工业园区,國際企業組,2017-03-23
2907429,customs guarantee system,海關擔保制度,,海关担保制度,國際企業組,2017-03-23
2907430,customs house,海關,,海关,國際企業組,2017-03-23
2907431,customs import tariff,海關進口稅則,,海关进口税则,國際企業組,2017-03-23
2907432,customs inspection,驗關,,海关检查,國際企業組,2017-03-23
2907433,customs invoice,海關發票,,海关发票,國際企業組,2017-03-23
2907434,customs permit,海關許可證,,海关许可证,國際企業組,2017-03-23
2907435,customs tariff,關稅稅則,,关税税则,國際企業組,2017-03-23
2907436,customs union,關稅同盟,,关税同盟,國際企業組,2017-03-23
2907437,date bill,遠期匯票,,远期汇票,國際企業組,2017-03-23
2907438,dead loan,呆帳；倒帳,,呆滞贷款,國際企業組,2017-03-23
2907439,deadline delivery date {=DDD},最後交貨日期,,最后交货日期,國際企業組,2017-03-23
2907440,dealer bank,公債指定銀行,,自营银行,國際企業組,2017-03-23
2907441,debenture,信用債券,,债券,國際企業組,2017-03-23
2907442,debenture capital,借入資本；債券資本,,债券资本,國際企業組,2017-03-23
2907443,debenture certificate,退稅憑證,,,國際企業組,2017-03-23
2907444,debenture trust,債券信託,,债券信托,國際企業組,2017-03-23
2907445,debit advice,借項通知單,,借项通知单,國際企業組,2017-03-23
2907446,debt instrument,債務工具,,债务证券,國際企業組,2017-03-23
2907447,debt restructuring,債務重組,,债务重组,國際企業組,2017-03-23
2907448,declaration at customs,報關,,报关,國際企業組,2017-03-23
2907449,declaration for export,出口報單,,出口申报单,國際企業組,2017-03-23
2907450,declaration for import,進口報單,,进口申报单,國際企業組,2017-03-23
2907451,declaration for warehouse,進倉申報單,,进关栈报单,國際企業組,2017-03-23
2907452,declaration of origin,原產地聲明書,,原产地申报,國際企業組,2017-03-23
2907453,deed of trust,信託契約,,信托契约,國際企業組,2017-03-23
2907454,default clause,違約條款,,违约条款,國際企業組,2017-03-23
2907455,default premia,違約溢價,,违约溢价,國際企業組,2017-03-23
2907456,deferred bond,遞延債券；加息債券,,递延债券,國際企業組,2017-03-23
2907457,deferred delivery,延期交貨,,延期交货,國際企業組,2017-03-23
2907458,deferred payment,延期付款,,延期付款,國際企業組,2017-03-23
2907459,deferred sight credit,延付即期信用狀,,延付即期信用证,國際企業組,2017-03-23
2907460,definitive bond,確定債券,,正式债券,國際企業組,2017-03-23
2907461,del credere contract,保信契約,,保证付款合同,國際企業組,2017-03-23
2907462,delegation of authority,授權,,授权,國際企業組,2017-03-23
2907463,deliver goods against surrender of the document,憑單交貨,,凭单交货,國際企業組,2017-03-23
2907464,delivered at frontier,邊境交貨條件,,边境交货价,國際企業組,2017-03-23
2907465,delivered duty paid {=DDP},稅迄交貨條件,,完税后交货,國際企業組,2017-03-23
2907466,delivered price,到貨價格,,交货价格,國際企業組,2017-03-23
2907467,delivery advice,交貨通知,,交货通知,國際企業組,2017-03-23
2907468,delivery against acceptance,承兌交貨,,承兑交货,國際企業組,2017-03-23
2907469,delivery against payment,付款交貨,,付款交货,國際企業組,2017-03-23
2907470,demand bill,即期匯票,,即期汇票,國際企業組,2017-03-23
2907471,demand draft,即期匯票,,即期汇票,國際企業組,2017-03-23
2907472,demand line credit,即期信用額度,,即期信用额度,國際企業組,2017-03-23
2907473,demand loan,活期貸款,,活期贷款,國際企業組,2017-03-23
2907474,demand note,即期票據,,即期票据,國際企業組,2017-03-23
2907475,demand obligation,即期債務,,即期债务,國際企業組,2017-03-23
2907476,demand promissory note,即期本票,,即期本票,國際企業組,2017-03-23
2907477,deposit at sight,即期存款,,即期存款,國際企業組,2017-03-23
2907478,deposit bank,存款銀行,,存款银行,國際企業組,2017-03-23
2907479,deposit floatation,浮存,,,國際企業組,2017-03-23
2907480,deregulation,解除管制,,放松管制,國際企業組,2017-03-23
2907481,derivative product,衍生性商品,,衍生产品,國際企業組,2017-03-23
2907482,designated bank,指定銀行,,指定银行,國際企業組,2017-03-23
2907483,designated bonded area,指定保稅地區,,指定保税地区,國際企業組,2017-03-23
2907484,Deutsche Terminborse {=DTB},德意志期貨交易所,,德意志期货交易所,國際企業組,2017-03-23
2907485,Deutschemark,德國馬克,,西德马克,國際企業組,2017-03-23
2907486,devaluation of currency,貨幣貶值,,货币贬值,國際企業組,2017-03-23
2907487,devaluation of exchange rate,匯率貶值,,汇率贬值,國際企業組,2017-03-23
2907488,development bank,開發銀行,,开发银行,國際企業組,2017-03-23
2907489,differential duty,差別關稅,,差别关税,國際企業組,2017-03-23
2907490,differential treatment,差別待遇,,差别待遇,國際企業組,2017-03-23
2907491,Dillon Round,狄龍回合,,狄龙回合,國際企業組,2017-03-23
2907492,direct arbitrage,直接套利,,直接套利,國際企業組,2017-03-23
2907493,direct bill,直接匯票,,直接汇票,國際企業組,2017-03-23
2907494,direct exchange,直接匯兌,,直接汇兑,國際企業組,2017-03-23
2907495,direct foreign investment,直接對外投資；直接外人投資,,直接对外投资,國際企業組,2017-03-23
2907496,direct investment,直接投資,,直接投资,國際企業組,2017-03-23
