ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
21282578,solid retention time,固體滯流時間,,,,
21282579,solid waste disposal,固體廢棄物處置,,,,
21282580,solid-liquid separation,固液分離,,,,
21282581,soliquoid,懸浮體,,,,
21282582,solium sulfide,硫化鈉,,,,
21282583,solubility product constant,溶解度積常數,,,,
21282584,solubilty product,溶解度積,,,,
21282585,solute,溶質,,,,
21282586,solvent recovery,溶劑回收,,,,
21282587,somatic effects,軀體效應,,,,
21282588,sonic boom,音爆,,,,
21282589,sosoloid,固溶體；固體溶液 ,,,,
21282590,sound absorption coefficient,吸音係數,,,,
21282591,sound absorption material,吸音材料,,,,
21282592,sound intensity,聲音強度；響度,,,,
21282593,sound intensity level (SIL),聲音強度位準,,,,
21282594,sound power,聲音功率,,,,
21282595,sound power level (PWL),聲音功率位準,,,,
21282596,sound pressure,聲音壓力；音壓,,,,
21282597,sound pressure level (SPL),聲音壓力位準；音壓位準,,,,
21282598,sound wave dust collector,音波集塵器,,,,
21282599,source monitoring system,場置監測系統,,,,
21282600,source monitoring well,污染源監測井,,,,
21282601,Soxhlet extractor,索氏萃取器,,,,
21282602,space-charge effect,空間電荷效應 ,,,,
21282603,species diversity,物種多樣性,,,,
21282604,specific ionization,比游離度,,,,
21282605,specific resistance,比電阻,,,,
21282606,specific retention,比貯率；比保水量,,,,
21282607,specific speed,比速,,,,
21282608,specific yield,比流率；比出水量,,,,
21282609,spectrophotometric titration,分光光度滴定,,,,
21282610,spectrophotometry,分光光度計法,,,,
21282611,spectroscopy,光譜學,,,,
21282612,spectrum,光譜,,,,
21282613,Sphaerotilus bulking,分枝絲菌屬污泥膨化,,,,
21282614,sphericity,圓球度,,,,
21282615,spike analysis,添加標準品分析,,,,
21282616,spontaneous generation,無生源論,,,,
21282617,spore,孢子,,,,
21282618,spore stain,孢子染色,,,,
21282619,spray aerator,噴水式曝氣設施,,,,
21282620,spray tower,噴霧塔,,,,
21282621,spreader stoker incinerator,噴燒式焚化爐,,,,
21282622,stack,煙囪,,,,
21282623,stalactite,鐘乳石,,,,
21282624,stalagmite,石筍,,,,
21282625,standard addition method,標準添加法,,,,
21282626,standard calomel electrode,標準甘汞電極,,,,
21282627,standard electrode potential,標準電極電位,,,,
21282628,standard operation procedure (SOP),標準作業程序,,,,
21282629,standard oxidation-reduction potential,標準氧化還原電位,,,,
21282630,standard potential,標準電位,,,,
21282631,standard sample,標準試樣,,,,
21282632,standard turbidity unit,標準濁度單位,,,,
21282633,standardized mortality ratio (SMR),標準化死亡比,,,,
21282634,stannous chloride,氯化亞錫,,,,
21282635,Staphylococcus,葡萄球菌屬,,,,
21282636,starch,澱粉,,,,
21282637,static discharge head,靜出水頭,,,,
21282638,static head,靜水頭,,,,
21282639,static suction head,靜吸水頭,,,,
21282640,static suction lift,靜吸揚程,,,,
21282641,stationary container system,留置式貯存容器系統,,,,
21282642,stationary noise,平穩噪音,,,,
21282643,stationary phase,停滯期,,,,
21282644,stationary source,固定[污染]源,,,,
21282645,steady noise,穩定噪音,,,,
21282646,steady state model,穩態模式,,,,
21282647,steam plume,蒸氣煙柱,,,,
21282648,stearate,硬脂酸鹽,,,,
21282650,stereoisomer,立體異構物,,,,
21282651,steric hiderance,位阻[現象],,,,
21282652,sterilization,滅菌；消毒,,,,
21282653,sterilized wastewater,滅菌後廢水,,,,
21282654,sterol,固醇,,,,
21282655,stoichiometry,化學計量,,,,
21282656,stoker,爐床,,,,
21282657,stoker burning rate,爐床燃燒率,,,,
21282658,Stokes' Law,司托克斯定律,,,,
21282659,Stokes radius,司托克斯半徑,,,,
21282660,storm sewer system,雨水下水道系統,,,,
21282661,stormwater,暴雨,,,,
21282662,stratified random sampling,分層隨機採樣,,,,
21282663,stratum,地層,,,,
21282664,streak plate method,劃碟法,,,,
21282665,Streeter-Phelps equation,史崔特—費普士方程式,,,,
21282666,strip mining,露天開採,,,,
21282667,structural formula,結構式,,,,
21282668,strychnine,馬錢子鹼；番木鼈鹼；士的寧,,,,
21282669,styrene,苯乙烯,,,,
21282670,subacute toxicity,亞急毒性,,,,
21282671,subadiabatic lapse rate,次絕熱遞減率,,,,
21282672,sublethal,亞致命性,,,,
21282673,subseabed disposal,海床下處置,,,,
21282674,subsidence,沉陷,,,,
21282675,substituent,取代基,,,,
21282676,substitution reaction,置換反應,,,,
21282677,succinic acid,琥珀酸,,,,
21282678,sucrose,蔗糖,,,,
21282679,sulfanilic acid,磺胺酸,,,,
21282680,sulfate,硫酸鹽,,,,
21282681,sulfide,硫化物,,,,
21282682,sulfide dye,硫化染料,,,,
21282683,sulfonic acid,磺酸,,,,
21282684,sulfur compound,硫化合物,,,,
21282685,sulfur dioxide,二氧化硫,,,,
21282686,sulfur hydride,硫化氫,,,,
21282687,sulfur oxides (SOx),硫氧化物,,,,
21282688,sulfuric acid,硫酸,,,,
21282689,sulfurous acid,亞硫酸,,,,
21282690,sulphur hydride,硫化氫,,,,
21282691,sunshine rights,日照權,,,,
21282692,superadiabatic lapse rate,超絕熱遞減率,,,,
21282693,superadiabatic state,超絕熱狀態,,,,
21282694,superchlorination,超氯消毒,,,,
21282696,supersaturation,超飽和,,,,
21282697,surface active agent ,表面活性劑：界面活性劑,,,,
21282698,surface adsorption,表面吸附,,,,
21282699,surface aeration,表面曝氣,,,,
21282700,surface charge,表面電荷,,,,
21282701,surface chemistry,界面化學；表面化學,,,,
21282702,surface impoundment,地面貯水體,,,,
21282703,surface loading rate,表面積負荷率,,,,
21282704,surface reaction,表面反應,,,,
21282705,surface runoff,地表逕流,,,,
21282706,surface soil,表土,,,,
21282707,surface straining,表面濾除,,,,
21282708,"surivival, evasion, resistance and escape (SERE)",演替序列,,,,
21282709,suspended particulate,懸浮微粒,,,,
21282710,suspended solid (SS),懸浮固體,,,,
21282711,sustainable energy,永續能源,,,,
21282712,swamp,沼澤；林澤,,,,
21282713,synchronous growth,同步生長,,,,
21282714,synthesis,合成,,,,
21282715,system analysis,系統分析,,,,
21282716,system audit,系統稽核,,,,
21282717,system synthesis,系統合成；系統綜合,,,,
21282718,systematics,分類學,,,,
21282719,tailings,殘餘物；尾渣；尾料,,,,
21282720,tannic acid,丹寧酸,,,,
21282721,tanning ,鞣製,,,,
21282722,tanning agent,鞣劑,,,,
21282723,tapered flocculation,遞減膠凝,,,,
21282724,tar pitch,焦油瀝青,,,,
21282725,tar sand,溚砂；油砂,,,,
21282726,target organ,標的器官,,,,
21282727,target organism,標的生物,,,,
21282728,tartaric acid,酒石酸,,,,
21282729,taste,味,,,,
21282730,taste threshold ,味覺閾值,,,,
21282731,tautomerism,互變異構現象,,,,
21282732,taxonomy,分類學；分類法,,,,
21282733,teichoic acid,磷壁酸[質],,,,
21282734,temperature stratification,溫度成層,,,,
21282735,temporary hardness,暫時硬度,,,,
21282736,teratogenicity,致畸性,,,,
21282737,termination reaction,終止反應,,,,
21282738,terpenes,萜烯,,,,
21282739,tertiary alcohol,三級醇,,,,
21282740,tertiary amine,三級胺,,,,
21282741,tertiary wastewater treatment,三級廢污水處理,,,,
21282742,test tube,試管,,,,
21282743,tetrachlorophenol,四氯苯酚,,,,
21282744,tetramethrin,治滅寧；胺菊酯；似蟲菊,,,,
21282746,the Earth Day,地球日,,,,
21282747,The United Nations Framework Convention on Climate Change (UNFCCC),聯合國氣候變化綱要公約,,,,
21282748,theoretical air,理論空氣量,,,,
21282749,theoretical oxygen demand (THOD),理論需氧量,,,,
21282750,thermal analysis,熱分析,,,,
21282751,thermal diffusion,熱擴散,,,,
21282752,thermal discharge,熱排放,,,,
21282753,thermal NOx,熱式氮氧化物,,,,
21282754,thermal process,熱製程,,,,
21282755,thermal processing,熱處理；食品高溫滅菌{環工},,,,
21282756,thermal stratification,熱分層,,,,
21282757,thermochemistry,熱化學,,,,
21282758,thermocline,斜溫層,,,,
21282759,thermocouple psychrometer,熱電偶濕度計,,,,
21282760,thermolysis,熱解作用,,,,
21282761,thermometer,溫度計,,,,
21282762,thermometric titration,溫度滴定,,,,
21282763,thermophile,嗜熱生物,,,,
21282764,thermophilic bateria,嗜熱性細菌,,,,
21282765,thermoplastic technique,熱塑固化技術,,,,
21282766,thermoplastic-based process,熱塑固化法,,,,
21282767,thermo-plasting resin,熱塑性樹脂,,,,
21282768,thermo-setting resin,熱固性樹脂,,,,
21282769,thiamine,硫胺,,,,
21282770,thiazole,噻唑,,,,
21282771,thickening,濃縮,,,,
21282772,thin layer chromatography,薄層色層分析,,,,
21282773,thiocyanic acid,硫氰酸,,,,
21282774,thioether,硫醚,,,,
21282775,Thomas formula,湯姆斯公式,,,,
21282776,three dB rule,三分貝規則,,,,
21282777,Three Mile Island accident,三哩島事故,,,,
21282778,threshold level,閾位準,,,,
21282779,threshold limited value (TLV)                       ,閾限值；恕限值,,,,
21282781,threshold odor number ,初嗅值,,,,
21282782,threshold shift,恕限值偏移,,,,
21282783,thymine,胸腺嘧啶,,,,
21282784,tidal dispersion coefficient,感潮延散係數,,,,
21282785,tidal estuary,感潮河口,,,,
21282786,tidal section,感潮河段；感潮帶,,,,
21282787,tidal volume,潮容積；潮氣量{生理},,,,
21282788,tidal watercourse,感潮水體,,,,
21282789,time composite sample,時間組合樣本,,,,
21282790,time weighted average (TWA),時間加權平均值；時量平均值,,,,
21282791,time weighted average sound level (TWA sound level),時量平均聲音位準,,,,
21282792,titanate,鈦酸鹽,,,,
21282793,titanium dioxide,二氧化鈦,,,,
21282794,titanium tetrachloride,四氯化鈦,,,,
21282795,titanium trichloride,三氯化鈦,,,,
21282796,titrant,滴定劑,,,,
21282797,titration curve,滴定曲線,,,,
21282798,titrimeter,滴定計,,,,
21282799,tolerance range ,耐受範圍,,,,
21282800,toluene,甲苯,,,,
21282801,toluene diisocyanate (TDI),甲苯二異氰酸,,,,
21282802,total alkalinity,總鹼度,,,,
21282803,total benefit of control (TBC),總防治效益,,,,
21282804,total carbon (TC),總碳,,,,
21282805,total coliform bacteria,總大腸菌群,,,,
21282806,total count of bacteria,總菌數,,,,
21282807,total dissolved solids (TDS),總溶解固體,,,,
21282808,total dynamic head,總動水頭,,,,
21282809,total fertility rate,總生育率,,,,
21282810,total inorganic carbon (TIC),總無機碳,,,,
21282811,total Kjeldahl nitrogen,總凱氏氮,,,,
21282812,total load control,總[負荷]量管制,,,,
21282813,total mass based control ,總量管制,,,,
21282814,total maximum daily load (TMDL),最大日負荷,,,,
21282815,total net benefit (TNB),總淨效益,,,,
21282816,total nonfiltrable residue,總非過濾性殘餘物,,,,
21282817,total oxygen demand (TOD),總需氧量,,,,
21282818,total oxygen demand method,總需氧量測定法,,,,
21282819,total quality management (TQM),全面品質管理 ,,,,
21282820,total reduced sulfur (TRS),總還原態硫,,,,
21282821,total residue,總殘餘物,,,,
21282822,total solids (TS),總固體,,,,
21282823,total suspended particulate (TSP),總懸浮微粒,,,,
21282824,total suspended solids (TSS),總懸浮固體,,,,
21282825,total trihalomethane (TTHM),總三鹵甲烷,,,,
21282826,toxic chemical substance,毒性化學物質,,,,
21282827,toxic chemicals,毒性化學品,,,,
21282828,Toxic Chemicals Control Act,毒性化學物質管理法,,,,
21282829,toxic dose (TD),中毒[劑]量 ,,,,
21282830,toxic gas,有毒氣體,,,,
21282831,toxic pollutant,有毒污染物,,,,
21282832,toxic water pollutant,有毒水污染物,,,,
21282833,toxicity,毒性,,,,
21282834,toxicity characteristic leaching procedure (TCLP),毒性特性溶出試驗,,,,
21282835,toxicity measurement,毒性測試,,,,
21282836,toxicology,毒物學；毒理學,,,,
21282837,toxin,毒素,,,,
21282838,trace analysis,微量分析,,,,
21282839,trace element,微量元素,,,,
21282840,trace inorganic,微量無機物,,,,
21282841,tracer experiment,追蹤劑試驗,,,,
21282842,tracer gas,追蹤氣體,,,,
21282843,Traffic Noise Index (TNI),交通噪音指數,,,,
21282844,tramp species,舶來物種,,,,
21282845,transferable discharge permit system,可轉讓排放許可證制度,,,,
21282846,transferable pollution permit,可轉讓污染許可；可交易污染許可,,,,
21282847,transition element,過渡元素,,,,
21282848,transmission diffraction,透射繞射法,,,,
21282849,transmissivity,輸水率；導水率；透射率；透過率,,,,
21282850,transmissometer,透光計；視程儀；能見度儀,,,,
21282851,transmutation,[核]蛻變 ,,,,
21282852,transparency,透視度；透明度,,,,
21282853,transport phenomena,輸送現象,,,,
21282854,transuranic element,超鈾元素,,,,
21282855,transuranic waste,超鈾廢污,,,,
21282856,treatment plant,處理廠,,,,
21282857,treatment threshold,處理門檻,,,,
21282858,tributyl phosphate (TBP),磷酸三丁酯,,,,
21282859,tributyltin chloride,氯化三丁基錫,,,,
21282860,tributyltin compound,三丁基錫化合物,,,,
21282861,trichlorfon,敵百蟲,,,,
21282862,trichloroacetic acid (TCA),三氯乙酸,,,,
21282863,trichlorobenzene,三氯苯,,,,
21282864,trichlorocarbanilide,三氯碳醯代雙胺苯,,,,
21282865,trichloroethane,三氯乙烷,,,,
21282866,trichloroethylene,三氯乙烯,,,,
21282867,trichlorofluoromethane,三氯氟甲烷,,,,
21282868,trichloroisocyanuric acid,三氯異三聚氰酸,,,,
21282869,trichloronate,壞蟲磷,,,,
21282870,trichlorophenol,三氯苯酚,,,,
21282871,tricking filter sludge,滴濾池污泥,,,,
21282872,trickling filter,滴濾池,,,,
21282873,trickling filter process,滴濾法；滴濾池程序,,,,
21282874,triethanolamine,三乙醇胺,,,,
21282875,triethyl phosphate (TEP),磷酸三乙酯,,,,
21282876,triethylene glycol (TEG),三甘醇,,,,
21282877,trihalomethane formation potential (THMFP),三鹵甲烷生成潛勢,,,,
21282878,trihalomethanes (THMs),三鹵甲烷,,,,
21282879,triple point,三相點,,,,
21282880,tripolyphosphate,三聚磷酸鹽,,,,
21282881,trisodium phosphate (TSP),磷酸三鈉,,,,
21282882,trophic level,營養階層；食性階層 ,,,,
21282883,trophic structure,營生結構；營養結構,,,,
21282884,trophogenic zone ,營養生成層,,,,
21282885,tropical rain forest,熱帶雨林,,,,
21282886,true color,真色,,,,
21282887,true solution,真溶液{化學},,,,
21282888,tuberculation,管線積垢,,,,
21282889,tubular diffuser,管式散氣管,,,,
21282890,tundra,苔原；凍原 ,,,,
21282891,turbidimetric analysis,濁度測定,,,,
21282892,turbidimetric titration,濁度滴定,,,,
21282893,turbidiostate,濁度恆定器,,,,
21282894,turbidity,濁度,,,,
21282895,turbulent dispersion,紊流擴散,,,,
21282896,turbulent flame,紊流火焰,,,,
21282897,turning vanes,轉向導翼,,,,
21282898,turnover rate,翻轉速率,,,,
21282899,two main system,雙幹管系統,,,,
21282900,two stage combustion,二段式燃燒,,,,
21282901,two-car strategy,兩車策略,,,,
21282902,two-dimensional chromatography,二維色層分析,,,,
21282903,two-film model,雙膜模式,,,,
21282904,two-film theory,雙膜理論,,,,
21282905,Tyndall effect,丁泰爾效應,,,,
21282906,tyndallimetry,懸浮體測定法,,,,
21282907,tyndallization,間歇滅菌法,,,,
21282908,U.S. Environmental Protection Agency (USEPA),美國環境保護署,,,,
21282909,ultimate analysis,元素分析；全分析；極限分析,,,,
21282910,ultimate load factor ,極限負載因數 ,,,,
21282911,ultimate radioactive waste disposal site,最終放射性廢料處置場,,,,
21282912,ultrafiltration,超濾,,,,
21282913,ultrasonic disintegrator,超音波粉碎器,,,,
21282914,ultrasonic dispersion,超音波分散,,,,
21282915,ultrasound,超音波,,,,
21282916,ultraviolet disinfection,紫外線消毒,,,,
21282917,ultraviolet mutation,紫外線突變,,,,
21282918,ultraviolet ray,紫外[光]線,,,,
21282919,ultraviolet spectroscopy,紫外線光譜學,,,,
21282920,unaccountable water,無法計量水量,,,,
21282922,uncertainty analysis,不確定性分析,,,,
21282923,uncharged species,不帶電物種,,,,
21282924,unconfined aquifer,不受壓含水層；非拘限含水層,,,,
21282925,undernourishment,營養不足,,,,
21282926,uniflow tank,單向流動槽,,,,
21282927,unit operation,單元操作,,,,
21282928,unit process,單元程序,,,,
21282929,United Nations Conference on Environment and Development (UNCED),聯合國環境與發展會議,,,,
21282930,United Nations Environment Programme (UNEP),聯合國環境規劃署,,,,
21282931,United Nations Human Environment Conference (UNHEC),聯合國人類環境會議,,,,
21282932,universal soil loss equation,萬用土壤流失公式,,,,
21282933,unsanitary,不衛生,,,,
21282934,unsaturated compound,不飽和化合物,,,,
21282935,unsaturated hydrocarbon,不飽和烴,,,,
21282936,upflow anaerobic sludge bed (UASB),上流式厭氧污泥床,,,,
21282937,upflow sedimentation basin,上流式沉澱池,,,,
21282938,upwelling,湧升流,,,,
21282939,uranium dioxide,二氧化鈾,,,,
21282940,uranium enrichment,鈾濃縮,,,,
21282941,uranium hexafluoride,六氟化鈾,,,,
21282942,uranium hydride,氫化鈾,,,,
21282943,urban decay,都市衰退；都市衰敗,,,,
21282944,urban weather,都市氣象,,,,
21282945,urea,尿素,,,,
21282946,uric acid,尿酸,,,,
21282947,U-tube heat exchanger,U形管熱交換器,,,,
21282948,UV/H2O2 process,紫外光/過氧化氫程序,,,,
21282949,vacuole,液泡,,,,
21282950,vacuum filter,真空過濾機,,,,
21282951,vadose water,滯流水；滲流水,,,,
21282952,valence,[原子]價,,,,
21282953,valence number,價數,,,,
21282954,van der Waals adsorption,凡得瓦吸附,,,,
21282955,van der Waals equation,凡得瓦方程式,,,,
21282956,van der Waals force,凡得瓦力,,,,
21282957,vanadium pentoxide,五氧化二釩,,,,
21282958,van't Hoff equation,凡特何夫方程式,,,,
21282959,van't Hoff isotherm,凡特何夫等溫線,,,,
21282960,vaporization,蒸發作用；汽化,,,,
21282961,variable air volume hood,變流量排煙櫃,,,,
21282962,varve,紋泥；季候泥 ,,,,
21282963,vector management,病媒管理,,,,
21282964,vehicle exhaust emission,車輛廢氣排放,,,,
21282965,velocity gradient,速度梯度,,,,
21282966,ventilation factor,通風因子,,,,
21282967,ventilation index,通風指數,,,,
21282968,Venturi scrubber,文氏洗滌器,,,,
21282969,Venturi tube,文氏管,,,,
21282970,vestigial organ,痕跡器官,,,,
21282971,Vibration Control Act,振動管制法,,,,
21282972,vibration nuisance,振動公害,,,,
21282973,vibration source,振動源,,,,
21282974,vibratory screen,振動篩,,,,
21282975,Vibrio cholerae,霍亂弧菌,,,,
21282976,Vienna Convention,維也納公約,,,,
21282977,viroid,類病毒；無殼病毒,,,,
21282978,visibility,能見度,,,,
21282979,visible radiation,可見光輻射,,,,
21282980,visual emission evaluation,目測判煙,,,,
21282981,vitamin,維生素,,,,
21282982,vitrification,玻璃化,,,,
21282983,vitrified waste,玻璃化廢料,,,,
21282984,volatile fluid,揮發性流體,,,,
21282985,volatile nonfiltrable residue,揮發非過濾性餘物,,,,
21282987,volatile suspended solids,揮發性懸浮固體,,,,
21282988,Vollenweide's model,佛倫萬達模式,,,,
21282989,volume reduction,減容,,,,
21282990,volume reduction ratio (VRR),減容比,,,,
21282991,volume redution factor (VRF),減容因數,,,,
21282992,volumetric analysis,容量分析,,,,
21282993,volumetric flask,量瓶,,,,
21282994,volumetric pipet,定量吸管,,,,
21282995,wash out,洗出,,,,
21282996,waste,廢污；廢棄物,,,,
21282997,waste activated sludge,廢棄活性污泥,,,,
21282998,waste collection,廢棄物收集,,,,
21282999,waste collection by categories,廢棄物分類收集,,,,
21283000,waste compatibility,廢棄物之相容性,,,,
21283001,waste diposal,廢棄物處置,,,,
21283002,Waste Disposal Act,廢棄物清理法,,,,
21283003,waste exchange,廢棄物交換,,,,
21283004,waste heat,廢熱,,,,
21283005,waste intermediate treatment,廢棄物中間處理,,,,
21283006,waste package,廢料打包,,,,
21283007,waste sludge,廢棄污泥,,,,
21283008,waste stabilization,廢棄物穩定,,,,
21283009,wastewater collection system,廢水收集系統,,,,
21283010,wastewater reuse,廢水再利用,,,,
21283011,water analysis,水質分析,,,,
21283012,water body,水體,,,,
21283013,water body classification,水體分類,,,,
21283014,water closet,洗手間；廁所,,,,
21283015,water cooling tower,水冷卻塔,,,,
21283016,water cycle,水循環,,,,
21283017,water demineralizing,水去礦質作用 ,,,,
21283018,water gas,水煤氣,,,,
21283019,water hammer,水錘；水擊,,,,
21283020,water holding capacity,保水量,,,,
21283021,water partition coefficient,水分配係數,,,,
21283022,water pollutant,水污染物,,,,
21283023,Water Pollution Control Act,水污染防治法,,,,
21283024,water pollution control measures,水污染控制措施,,,,
21283025,water pollution control region,水污染管制區,,,,
21283026,water purification,淨水,,,,
21283027,water quality automatic monitoring system,水質自動監測系統,,,,
21283028,water quality index (WQI),水質指數,,,,
21283029,water quality surveillance,水質監控,,,,
21283030,water rate,水費,,,,
21283031,water rights,水權,,,,
21283032,water scrubber,水洗器,,,,
21283033,water table,地下水位,,,,
21283034,water temperature,水溫,,,,
21283035,water vapor,水蒸氣,,,,
21283036,waterborne disease,水媒疾病,,,,
21283037,waterfall aerator,瀑布式曝氣機,,,,
21283038,waterlogging,積水；澇,,,,
21283039,waterways,水道；航道,,,,
21283040,watt (W),瓦特,,,,
21283041,wave power,波浪能,,,,
21283042,wavelength,波長,,,,
21283043,weak acid,弱酸,,,,
21283044,weak electrolyte,弱電解質,,,,
21283045,Weber-Frechner equation,韋伯-費克諾方程式,,,,
21283046,weighing bottle,秤量瓶,,,,
21283047,weighing scale,秤量設備,,,,
21283048,weighted equivalent continuous perceived noise level (WECPNL),加權等價連續感覺音壓位準,,,,
21283049,weighted sound level,加權音量,,,,
21283050,weighting network,加權網路,,,,
21283051,weight-volume analysis,重量容積分析法,,,,
21283052,weir loading,堰負荷,,,,
21283053,well development,洗井,,,,
21283054,well equilibrium formula,井平衡公式 ,,,,
21283055,well log,鑽井剖面；鑽井記錄,,,,
21283056,well nonequilibrium formula,井不平衡公式,,,,
21283057,Wellmann-Lord process,韋爾曼—羅得程序,,,,
21283058,wet air oxidation (WAO),濕式空氣氧化法,,,,
21283059,wet collector,濕式收集器,,,,
21283060,wet cooling tower,濕式冷卻塔,,,,
21283061,wet cyclone,濕式旋風[集塵]器,,,,
21283062,wet deposition,濕沉降,,,,
21283063,wet oxidation,濕式氧化法,,,,
21283064,wet scrubber,濕式集塵器,,,,
21283065,wet scrubbing,濕洗,,,,
21283066,white liquor,白液,,,,
21283067,white noise generator,白噪音發生器,,,,
21283068,white rot fungus,白腐真菌,,,,
21283069,white water,白水,,,,
21283070,Wilson cloud chamber,威爾遜雲霧室,,,,
21283071,wind energy,風能,,,,
21283072,wind generator,風力發電機,,,,
21283073,wind profile,風速剖面,,,,
21283074,wind tunnel simulation,風洞模擬,,,,
21283075,Winkler method,文克勒爾法,,,,
21283076,Winkler titration,文克勒爾滴定,,,,
21283077,wipe sample,擦拭樣品,,,,
21283078,wipe test,擦拭試驗,,,,
21283079,wood tar,木焦油,,,,
21283080,work life,工作期；施工期 ,,,,
21283081,working electrode,工作電極,,,,
21283082,working environment,工作環境；作業環境,,,,
21283083,World Commission on Environment and Development (WCED),環境與開發世界委員會,,,,
21283084,World Health Organization (WHO),世界衛生組織,,,,
21283085,World Resources Institute (WRI),世界資源研究所,,,,
21283086,World Wildlife Fund,世界自然基金會,,,,
21283087,Worldwatch Institute,世界瞭望研究所,,,,
21283088,xanthate,黃酸鹽,,,,
21283089,xanthine,黃嘌呤,,,,
21283090,xenon poisoning,氙毒害,,,,
21283091,xenyl,聯苯基,,,,
21283092,xerarch succession,旱生演替；旱生消長,,,,
21283093,X-ray,X射線,,,,
21283094,X-ray fluorescence analysis,X射線螢光分析法,,,,
21283095,xylene,二甲苯,,,,
21283096,xylenol,二甲基苯酚,,,,
21283097,yard manure,廄肥；廄糞,,,,
21283098,yearly runoff,年逕流量 ,,,,
21283099,yellowcake,黃餅,,,,
21283100,yield capacity,生產力；供應容量,,,,
21283101,Yusho disease,油症；多氯聯苯中毒症,,,,
21283102,zeolite catalyst,沸石催化劑,,,,
21283103,zeolite process,沸石[軟化]程序,,,,
21283104,zeolity filter,沸石濾床,,,,
21283105,zero discharge,零排放,,,,
21283106,zero population growth (ZPG),人口零成長,,,,
21283107,zero release,零外釋,,,,
21283108,zero-order reaction,零階反應,,,,
21283109,zeta potential,界達電位,,,,
21283110,zinc arsenate,砷酸鋅,,,,
21283111,zinc equivalent factor,鋅當量因子,,,,
21283112,zinc oxide,氧化鋅,,,,
21283113,zinc sulfate,硫酸鋅,,,,
21283114,zinc sulfide,硫化鋅,,,,
21283115,zine arsenite,亞砷酸鋅,,,,
21283116,zone of aeration,通氣層,,,,
21283117,zone of saturation,飽和層,,,,
21283118,zone sedimentation,層沉澱,,,,
21283119,zone settling,層沉降,,,,
21283120,zooglea,菌膠團,,,,
21283121,zooplankton,浮游動物,,,,
21283122,zooxanthellae,共生藻,,,,
21283123,zygote,合子 ,,,,
21285272,form traveller,橋梁懸臂工作車,,,,
21341801,circular economy,循環經濟,,,,
21341802,compressive strut,壓桿,,,,
21341803,concentrated dead load,集中靜載重,,,,
21341804,concrete barrier,混凝土護欄,,,,
21341805,concrete deck,混凝土橋面版,,,,
21341806,concrete stress limit,混凝土應力限值,,,,
21341807,concrete-encased member,包覆型鋼骨鋼筋混凝土構材,,,,
21341808,concrete-filled tube,鋼管混凝土構材,,,,
21341809,confinement reinforcement,圍束加勁材；圍束鋼筋,,,,
21341810,consolidated undrained (CU) test,壓密不排水試驗,,,,
21341811,constant amplitude fatigue threshold,定幅疲勞門檻值,,,,
21341812,construction load combination,施工載重組合,,,,
21341813,continuously braced flange,連續側撐翼板,,,,
21341814,core depth,圍束區核心高度；鑽心深度,,,,
21341815,corrosion protection,防蝕保護,,,,
21341816,corrugated metal deck,鋼承板；波形鋼浪板,,,,
21341817,corrugated metal pipe,旋楞鋼管；旋楞鋼套管；旋楞金屬套管,,,,
21341818,cotton-duck-reinforced pad (cdp),棉布加勁支承墊,,,,
21341819,crack control reinforcement,裂縫控制加勁材；裂縫控制鋼筋,,,,
21341820,creep and shrinkage,潛變與收縮,,,,
21341821,cross-section distortion,橫斷面扭曲,,,,
21341822,cross-sectional frame action,橋面板框架式斷面行為,,,,
21341823,curved bridge,曲橋,,,,
21341824,curved sliding surface bearing,曲面滑動支承,,,,
21341825,curved steel bridge,曲線鋼橋,,,,
21341826,curved structure,曲線結構,,,,
21341827,curved tendon,曲線鋼腱,,,,
21341828,cut-off toe wall,L型擋土牆,,,,
21341829,cut-off wall,截水牆,,,,
21341830,dead load camber,靜載重預拱,,,,
21341831,deck joint,橋面板接頭；甲板接頭,,,,
21341832,deck overhang design,橋面懸臂板設計,,,,
21341833,deck placement,板面鋪設,,,,
21341834,deck slab,承板樓板,,,,
21341835,deck truss,上承式桁架橋,,,,
21341836,deck truss span,上承式桁架跨；上承式桁架橋跨；上承式桁架跨度；上承式桁架橋跨度,,,,
21341837,deep corrugated plate,深波型鋼板,,,,
21341838,deep draft waterway,深吃水航道,,,,
21341839,depth,深度,,,,
21341840,design condition,設計條件,,,,
21341841,design details,設計細部；設計細節,,,,
21341842,design discharge,設計流量,,,,
21341843,design stress range,設計應力範圍,,,,
21341844,design thermal movement range,設計溫度位移量,,,,
21341845,detailing requirements,細部需求；細部要求,,,,
21341846,detention pond,滯流塘；滯流池,,,,
21341847,direct loading,直接加載；直接承載,,,,
21341848,direct supporting,直接加載；直接承載,,,,
21341849,discretely braced flange,不連續側撐翼板,,,,
21341850,distortion-induced fatigue,變形誘發之疲勞；畸變誘發之疲勞,,,,
21341851,distribution reinforcement,分布鋼筋；分布加勁材,,,,
21341852,double angle,雙角鋼,,,,
21341853,double cylindrical bearing,雙圓筒支承,,,,
21341854,double wall pier,雙壁式橋墩,,,,
21341855,downdrag,下拉力,,,,
21341856,drained shear strength,排水剪力強度,,,,
21341857,drained strength,排水剪切強度,,,,
21341858,drilled shaft,鑽掘樁,,,,
21341859,drip groove,滴水槽,,,,
21341860,dynamic degree-of-freedom,動力自由度,,,,
21341861,earth load,土壤載重,,,,
